pathway	geneid
ame00563	413643
ame00563	413664
ame00563	551642
ame00563	552360
ame00563	724339
ame00563	724361
ame00563	724648
ame00563	724943
ame00563	725135
ame00563	725149
ame00563	725298
ame00563	726310
ame00563	726815
ame00564	100577717
ame00564	102656448
ame00564	102656504
ame00564	107965163
ame00564	406104
ame00564	406105
ame00564	406141
ame00564	408809
ame00564	408817
ame00564	408934
ame00564	409201
ame00564	409270
ame00564	409277
ame00564	409307
ame00564	409614
ame00564	409698
ame00564	410117
ame00564	410201
ame00564	410270
ame00564	410330
ame00564	410570
ame00564	411408
ame00564	411525
ame00564	411698
ame00564	411715
ame00564	411724
ame00564	412303
ame00564	412355
ame00564	412563
ame00564	413071
ame00564	413305
ame00564	413879
ame00564	550948
ame00564	550970
ame00564	551069
ame00564	551231
ame00564	551489
ame00564	551722
ame00564	551904
ame00564	551931
ame00564	552091
ame00564	552139
ame00564	552242
ame00564	552342
ame00564	552566
ame00564	552688
ame00564	552795
ame00564	724436
ame00564	724443
ame00564	724510
ame00564	724907
ame00564	724942
ame00564	724951
ame00564	724995
ame00564	725119
ame00564	725668
ame00564	726134
ame00564	726445
ame00564	727050
ame00564	727078
ame00564	727539
ame00565	100577717
ame00565	406141
ame00565	408869
ame00565	409277
ame00565	409307
ame00565	409614
ame00565	410570
ame00565	411298
ame00565	411698
ame00565	411715
ame00565	412851
ame00565	413030
ame00565	550970
ame00565	552242
ame00565	552795
ame00565	724436
ame00565	724942
ame00565	725119
ame00565	725343
ame00565	725668
ame00565	727078
ame00590	100577717
ame00590	406141
ame00590	409277
ame00590	409307
ame00590	409614
ame00590	410096
ame00590	410570
ame00590	411045
ame00590	551072
ame00590	552242
ame00590	552283
ame00590	552304
ame00590	552470
ame00590	724436
ame00590	725668
ame00590	726158
ame00590	726977
ame00590	727290
ame00591	100577717
ame00591	406141
ame00591	409277
ame00591	409307
ame00591	409614
ame00591	410570
ame00591	552242
ame00591	724436
ame00591	725668
ame00591	727290
ame00592	100577717
ame00592	406141
ame00592	409277
ame00592	409307
ame00592	409614
ame00592	410570
ame00592	412020
ame00592	552242
ame00592	552757
ame00592	724436
ame00592	725668
ame00600	100578035
ame00600	408315
ame00600	408766
ame00600	408892
ame00600	409628
ame00600	409708
ame00600	409709
ame00600	411298
ame00600	411349
ame00600	411447
ame00600	411552
ame00600	412170
ame00600	551419
ame00600	551484
ame00600	551593
ame00600	552392
ame00600	724942
ame00600	725756
ame00600	726315
ame00600	726784
ame00600	727078
ame00600	727146
ame00600	727350
ame00601	107965795
ame00601	552141
ame00601	552398
ame00601	724947
ame00601	725341
ame00601	726095
ame00601	727510
ame00603	107965795
ame00603	725178
ame00603	725341
ame00603	725899
ame00603	726095
ame00603	726818
ame00603	727510
ame00604	408402
ame00604	725178
ame00604	725756
ame00604	726818
ame00620	100576646
ame00620	100576801
ame00620	100578735
ame00620	102655391
ame00620	408559
ame00620	408654
ame00620	408950
ame00620	409624
ame00620	409682
ame00620	410042
ame00620	411014
ame00620	411140
ame00620	411187
ame00620	411188
ame00620	411189
ame00620	411813
ame00620	412522
ame00620	412843
ame00620	412876
ame00620	550687
ame00620	551039
ame00620	551103
ame00620	551395
ame00620	551631
ame00620	552007
ame00620	552286
ame00620	552568
ame00620	552639
ame00620	724321
ame00620	724904
ame00620	725281
ame00620	725482
ame00620	726218
ame00620	726838
ame00630	100576801
ame00630	100577053
ame00630	102654610
ame00630	102655391
ame00630	113219111
ame00630	406080
ame00630	408446
ame00630	408950
ame00630	409485
ame00630	409624
ame00630	410042
ame00630	410059
ame00630	410066
ame00630	410071
ame00630	410550
ame00630	411014
ame00630	411541
ame00630	411796
ame00630	413678
ame00630	443552
ame00630	551039
ame00630	551395
ame00630	552771
ame00630	725281
ame00630	726218
ame00630	726367
ame00630	726754
ame00630	726838
ame00640	102655391
ame00640	408955
ame00640	409150
ame00640	409306
ame00640	409624
ame00640	409736
ame00640	410325
ame00640	411187
ame00640	411188
ame00640	411189
ame00640	411697
ame00640	412020
ame00640	412177
ame00640	412548
ame00640	412796
ame00640	413942
ame00640	551039
ame00640	551208
ame00640	551395
ame00640	551403
ame00640	551958
ame00640	552286
ame00640	552557
ame00640	552757
ame00640	552823
ame00640	724838
ame00640	725482
ame00640	726218
ame00650	408432
ame00650	408509
ame00650	408955
ame00650	409087
ame00650	409150
ame00650	409157
ame00650	410325
ame00650	410999
ame00650	411697
ame00650	412177
ame00650	412305
ame00650	413763
ame00650	551395
ame00650	726218
ame00650	726494
ame00670	100577675
ame00670	100577699
ame00670	100578936
ame00670	410422
ame00670	410550
ame00670	411796
ame00670	412467
ame00670	550749
ame00670	551401
ame00670	551667
ame00670	551983
ame00670	726626
ame00730	100576953
ame00730	102654366
ame00730	113218590
ame00730	410039
ame00730	410393
ame00730	410530
ame00730	412632
ame00730	551523
ame00730	551687
ame00730	725299
ame00730	727300
ame00730	727520
ame00740	100576660
ame00740	102655648
ame00740	113218590
ame00740	412445
ame00740	551618
ame00740	552134
ame00740	727300
ame00750	409066
ame00750	412670
ame00750	551533
ame00750	552663
ame00750	725365
ame00760	100187709
ame00760	100576799
ame00760	107964838
ame00760	408299
ame00760	408470
ame00760	408474
ame00760	408642
ame00760	409487
ame00760	409532
ame00760	410539
ame00760	411917
ame00760	412846
ame00760	413728
ame00760	550885
ame00760	551260
ame00760	551770
ame00760	552701
ame00760	724260
ame00770	100578995
ame00770	102654653
ame00770	113218957
ame00770	408559
ame00770	409250
ame00770	410207
ame00770	411581
ame00770	412189
ame00770	412889
ame00770	550687
ame00770	552104
ame00770	724312
ame00770	726156
ame00780	411759
ame00780	413655
ame00785	551712
ame00785	552644
ame00785	726239
ame00790	408622
ame00790	408930
ame00790	409160
ame00790	410393
ame00790	410422
ame00790	410530
ame00790	411200
ame00790	411261
ame00790	411607
ame00790	412015
ame00790	413810
ame00790	414033
ame00790	551072
ame00790	551687
ame00790	551857
ame00790	551891
ame00790	551968
ame00790	552018
ame00790	552118
ame00790	552364
ame00830	100576773
ame00830	100577140
ame00830	100577607
ame00830	107965199
ame00830	113218830
ame00830	408788
ame00830	409203
ame00830	409260
ame00830	409773
ame00830	411021
ame00830	411340
ame00830	412304
ame00830	413043
ame00830	552377
ame00830	552689
ame00830	552746
ame00830	552758
ame00830	725017
ame00830	725026
ame00830	725106
ame00830	725997
ame00830	727593
ame00860	100577140
ame00860	107965199
ame00860	113218830
ame00860	408788
ame00860	408847
ame00860	408968
ame00860	409103
ame00860	409203
ame00860	409814
ame00860	409922
ame00860	410617
ame00860	411021
ame00860	411707
ame00860	412445
ame00860	413043
ame00860	413228
ame00860	413708
ame00860	494506
ame00860	551872
ame00860	552084
ame00860	552180
ame00860	552482
ame00860	552635
ame00860	725017
ame00860	725106
ame00860	725395
ame00860	725997
ame00860	726501
ame00860	727593
ame00900	102654683
ame00900	102656263
ame00900	107965814
ame00900	409333
ame00900	412458
ame00900	412611
ame00900	412735
ame00900	413763
ame00900	550724
ame00900	551189
ame00900	551358
ame00900	551395
