pathway	geneid
zma00230	100857009
zma00230	103625889
zma00230	103627078
zma00230	103630165
zma00230	103630426
zma00230	103631243
zma00230	103631244
zma00230	103631588
zma00230	103632103
zma00230	103632249
zma00230	103632825
zma00230	103633415
zma00230	103634629
zma00230	103635621
zma00230	103640318
zma00230	103641146
zma00230	103642814
zma00230	103643236
zma00230	103643994
zma00230	103644011
zma00230	103644177
zma00230	103645778
zma00230	103645780
zma00230	103645782
zma00230	103645947
zma00230	103646212
zma00230	103647554
zma00230	103648345
zma00230	103648618
zma00230	103648751
zma00230	103649314
zma00230	103649453
zma00230	103650626
zma00230	103651489
zma00230	103653268
zma00230	103653537
zma00230	103653801
zma00230	103655317
zma00230	109944053
zma00230	110017794
zma00230	541999
zma00230	542148
zma00230	542177
zma00230	542334
zma00230	542358
zma00230	542721
zma00230	606466
zma00232	100274529
zma00232	100384368
zma00240	100144301
zma00240	100191860
zma00240	100192012
zma00240	100193190
zma00240	100193467
zma00240	100193828
zma00240	100193891
zma00240	100194241
zma00240	100217180
zma00240	100217209
zma00240	100272767
zma00240	100273224
zma00240	100273583
zma00240	100273931
zma00240	100274097
zma00240	100274265
zma00240	100274407
zma00240	100280500
zma00240	100280755
zma00240	100281594
zma00240	100281709
zma00240	100281735
zma00240	100282064
zma00240	100282231
zma00240	100282335
zma00240	100282373
zma00240	100282453
zma00240	100282482
zma00240	100282483
zma00240	100282859
zma00240	100283047
zma00240	100283449
zma00240	100283606
zma00240	100283650
zma00240	100283790
zma00240	100283855
zma00240	100283933
zma00240	100284093
zma00240	100284475
zma00240	100284489
zma00240	100284704
zma00240	100285653
zma00240	100285695
zma00240	100285801
zma00240	100285892
zma00240	100286008
zma00240	100286018
zma00240	100381419
zma00240	100381602
zma00240	100382013
zma00240	100382896
zma00240	100502278
zma00240	103626500
zma00240	103627156
zma00240	103627622
zma00240	103632103
zma00240	103636016
zma00240	103643771
zma00240	103644908
zma00240	103646230
zma00240	103647525
zma00240	103647875
zma00240	103648618
zma00240	103651512
zma00240	103651612
zma00240	103653497
zma00240	103655002
zma00240	110017794
zma00240	541707
zma00240	542168
zma00240	732794
zma00250	100191549
zma00250	100191977
zma00250	100192349
zma00250	100192350
zma00250	100192351
zma00250	100193051
zma00250	100193220
zma00250	100193467
zma00250	100193614
zma00250	100193705
zma00250	100193777
zma00250	100194010
zma00250	100216685
zma00250	100217081
zma00250	100273302
zma00250	100273311
zma00250	100273931
zma00250	100274106
zma00250	100274119
zma00250	100274974
zma00250	100279149
zma00250	100279249
zma00250	100279867
zma00250	100279870
zma00250	100280276
zma00250	100280779
zma00250	100280822
zma00250	100281060
zma00250	100281949
zma00250	100282236
zma00250	100282373
zma00250	100282482
zma00250	100282625
zma00250	100282849
zma00250	100283503
zma00250	100284047
zma00250	100284394
zma00250	100284551
zma00250	100284842
zma00250	100286148
zma00250	100381655
zma00250	100384690
zma00250	100384793
zma00250	100501386
zma00250	100502380
zma00250	103630426
zma00250	103631778
zma00250	103635621
zma00250	103636016
zma00250	103636185
zma00250	103644597
zma00250	103645124
zma00250	103645133
zma00250	103645841
zma00250	103645944
zma00250	103651512
zma00250	542214
zma00250	542215
zma00250	542220
zma00250	542334
zma00250	542400
zma00250	542401
zma00250	542435
zma00250	542520
zma00250	542746
zma00260	100136881
zma00260	100170238
zma00260	100191334
zma00260	100191532
zma00260	100191671
zma00260	100191765
zma00260	100192461
zma00260	100193709
zma00260	100216615
zma00260	100216919
zma00260	100272842
zma00260	100273204
zma00260	100273340
zma00260	100274052
zma00260	100274124
zma00260	100274974
zma00260	100279249
zma00260	100279332
zma00260	100279491
zma00260	100280067
zma00260	100280292
zma00260	100280688
zma00260	100280735
zma00260	100281069
zma00260	100281928
zma00260	100281949
zma00260	100282632
zma00260	100282748
zma00260	100282861
zma00260	100283154
zma00260	100283397
zma00260	100283462
zma00260	100283723
zma00260	100284555
zma00260	100284817
zma00260	100284842
zma00260	100285190
zma00260	100286146
zma00260	100286311
zma00260	100302679
zma00260	100381658
zma00260	100381786
zma00260	100381818
zma00260	100383438
zma00260	100383599
zma00260	100384690
zma00260	100501386
zma00260	100501719
zma00260	103625947
zma00260	103628892
zma00260	103630689
zma00260	103631778
zma00260	103634611
zma00260	103635090
zma00260	103635193
zma00260	103637185
zma00260	103638939
zma00260	103641531
zma00260	103643901
zma00260	103644181
zma00260	103644325
zma00260	103644703
zma00260	103644763
zma00260	103645124
zma00260	103645133
zma00260	103645840
zma00260	103646801
zma00260	103648987
zma00260	103650140
zma00260	103651345
zma00260	103651775
zma00260	103652427
zma00260	109623449
zma00260	109941173
zma00260	109943263
zma00260	111591331
zma00260	541855
zma00260	541946
zma00260	541947
zma00260	541949
zma00260	542249
zma00260	542578
zma00260	542708
zma00260	606443
zma00260	732803
zma00260	732842
zma00260	778432
zma00261	100136881
zma00261	100191334
zma00261	100194039
zma00261	100272879
