geneid	genesymbol	count
CTRG_00462	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00464	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00465	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00466	HYPOTHETICAL PROTEIN	1
CTRG_00467	PREDICTED PROTEIN	1
CTRG_00468	PREDICTED PROTEIN	1
CTRG_00469	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00470	HYPOTHETICAL PROTEIN	1
CTRG_00471	PREDICTED PROTEIN	1
CTRG_00472	HYPOTHETICAL PROTEIN	1
CTRG_00473	PREDICTED PROTEIN	1
CTRG_00474	COP9 SIGNALOSOME COMPLEX SUBUNIT 5	1
CTRG_00475	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00476	PREDICTED PROTEIN	1
CTRG_00477	PREDICTED PROTEIN	1
CTRG_00478	PREDICTED PROTEIN	1
CTRG_00479	HYPOTHETICAL PROTEIN	1
CTRG_00480	HYPOTHETICAL PROTEIN	1
CTRG_00481	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00482	PREDICTED PROTEIN	1
CTRG_00483	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00484	HYPOTHETICAL PROTEIN	1
CTRG_00485	NADPH--CYTOCHROME P450 REDUCTASE	1
CTRG_00486	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00487	PREDICTED PROTEIN	1
CTRG_00488	HYPOTHETICAL PROTEIN	1
CTRG_00489	HYPOTHETICAL PROTEIN	1
CTRG_00490	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00491	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00492	HYPOTHETICAL PROTEIN	1
CTRG_00493	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00494	PREDICTED PROTEIN	1
CTRG_00495	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00496	T-COMPLEX PROTEIN 1 SUBUNIT DELTA	1
CTRG_00497	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00498	CELL GROWTH PROTEIN CGR1	1
CTRG_00499	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00500	PREDICTED PROTEIN	1
CTRG_00501	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00502	MONOTHIOL GLUTAREDOXIN-3	1
CTRG_00503	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00504	HYPOTHETICAL PROTEIN	1
CTRG_00505	CARBOXYPEPTIDASE Y PRECURSOR	1
CTRG_00506	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00507	VACUOLAR TRANSPORTER CHAPERONE 4	1
CTRG_00508	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00509	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00510	RIBOSOME PRODUCTION FACTOR 1	1
CTRG_00511	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00512	HYPOTHETICAL PROTEIN	1
CTRG_00513	HYPOTHETICAL PROTEIN	1
CTRG_00514	HYPOTHETICAL PROTEIN	1
CTRG_00515	HYPOTHETICAL PROTEIN	1
CTRG_00516	TUBULIN-SPECIFIC CHAPERONE A	1
CTRG_00517	UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE	1
CTRG_00518	PREDICTED PROTEIN	1
CTRG_00519	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00520	40S RIBOSOMAL PROTEIN S3	1
CTRG_00521	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00522	HYPOTHETICAL PROTEIN	1
CTRG_00523	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00524	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE	1
CTRG_00525	PREDICTED PROTEIN	1
CTRG_00526	HYPOTHETICAL PROTEIN	1
CTRG_00527	PREDICTED PROTEIN	1
CTRG_00528	DNA-DIRECTED RNA POLYMERASES I	1
CTRG_00529	PREDICTED PROTEIN	1
CTRG_00530	PREDICTED PROTEIN	1
CTRG_00531	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00532	ALDEHYDE DEHYDROGENASE	1
CTRG_00533	THREONINE ALDOLASE	1
CTRG_00534	FORMATE DEHYDROGENASE	1
CTRG_00535	SUCCINATE DEHYDROGENASE IRON-SULFUR PROTEIN	1
CTRG_00535	MITOCHONDRIAL PRECURSOR	2
CTRG_00536	PREDICTED PROTEIN	1
CTRG_00537	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00538	PREDICTED PROTEIN	1
CTRG_00539	PREDICTED PROTEIN	1
CTRG_00540	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00541	HYPOTHETICAL PROTEIN	1
CTRG_00542	HYPOTHETICAL PROTEIN	1
CTRG_00543	HYPOTHETICAL PROTEIN	1
CTRG_00544	PREDICTED PROTEIN	1
CTRG_00545	PREDICTED PROTEIN	1
CTRG_00546	HYPOTHETICAL PROTEIN	1
CTRG_00547	FORMATE DEHYDROGENASE	1
CTRG_00548	PREDICTED PROTEIN	1
CTRG_00549	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00550	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00551	HYPOTHETICAL PROTEIN	1
CTRG_00552	PREDICTED PROTEIN	1
CTRG_00553	PREDICTED PROTEIN	1
CTRG_00554	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00555	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00556	GLUTAMINE SYNTHETASE	1
CTRG_00557	PREDICTED PROTEIN	1
CTRG_00558	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00559	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00560	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00561	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00562	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00563	PREDICTED PROTEIN	1
CTRG_00564	GLYCEROL KINASE	1
CTRG_00565	HYPOTHETICAL PROTEIN	1
CTRG_00566	HYPOTHETICAL PROTEIN	1
CTRG_00567	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00568	AP-1 COMPLEX SUBUNIT THETA-1	1
CTRG_00569	HYPOTHETICAL PROTEIN	1
CTRG_00570	PREDICTED PROTEIN	1
CTRG_00571	PROTOPLAST SECRETED PROTEIN 2 PRECURSOR	1
CTRG_00572	PROTOPLAST SECRETED PROTEIN 2 PRECURSOR	1
CTRG_00573	HYPOTHETICAL PROTEIN	1
CTRG_00574	HYPOTHETICAL PROTEIN	1
CTRG_00575	NUCLEOLAR COMPLEX PROTEIN 2	1
CTRG_00576	HYPOTHETICAL PROTEIN	1
CTRG_00577	PREDICTED PROTEIN	1
CTRG_00578	TRANSCRIPTION INITIATION FACTOR IIB	1
CTRG_00579	MITOCHONDRIAL 2-OXODICARBOXYLATE CARRIER 1	1
CTRG_00580	HYPOTHETICAL PROTEIN	1
CTRG_00581	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00582	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00583	3-HYDROXYANTHRANILATE 3	1
CTRG_00583	4-DIOXYGENASE	2
CTRG_00584	PROTOPLAST SECRETED PROTEIN 2 PRECURSOR	1
CTRG_00585	DNA-DIRECTED RNA POLYMERASE III 130 KDA POLYPEPTIDE	1
CTRG_00586	TFIIH BASAL TRANSCRIPTION FACTOR COMPLEX SUBUNIT 2	1
CTRG_00587	RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE LARGE CHAIN	1
CTRG_00588	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00589	PROTOPLAST SECRETED PROTEIN 2 PRECURSOR	1
CTRG_00590	PREDICTED PROTEIN	1
CTRG_00591	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00592	HYPOTHETICAL PROTEIN	1
CTRG_00593	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00594	HYPOTHETICAL PROTEIN	1
CTRG_00595	HYPOTHETICAL PROTEIN	1
CTRG_00596	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00597	HYPOTHETICAL PROTEIN	1
CTRG_00598	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00599	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00600	PREDICTED PROTEIN	1
CTRG_00601	GLUCOSE-6-PHOSPHATE ISOMERASE	1
CTRG_00602	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00603	PREDICTED PROTEIN	1
CTRG_00604	HYPOTHETICAL PROTEIN	1
CTRG_00605	PREDICTED PROTEIN	1
CTRG_00606	SERINE/THREONINE-PROTEIN PHOSPHATASE PP1-GAMMA CATALYTIC SUBUNIT	1
CTRG_00607	PREDICTED PROTEIN	1
CTRG_00608	PREDICTED PROTEIN	1
CTRG_00609	PREDICTED PROTEIN	1
CTRG_00610	HYPOTHETICAL PROTEIN	1
CTRG_00611	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00612	PREDICTED PROTEIN	1
CTRG_00613	HEAT SHOCK PROTEIN 60	1
CTRG_00613	MITOCHONDRIAL PRECURSOR	2
CTRG_00614	PREDICTED PROTEIN	1
CTRG_00615	PREDICTED PROTEIN	1
CTRG_00616	GTP-BINDING PROTEIN RYH1	1
CTRG_00617	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00618	HYPOTHETICAL PROTEIN	1
CTRG_00619	PREDICTED PROTEIN	1
CTRG_00620	HYPOTHETICAL PROTEIN	1
CTRG_00621	HYPOTHETICAL PROTEIN	1
CTRG_00622	WD-REPEAT PROTEIN POP3	1
CTRG_00623	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00624	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00625	RIBOSOME BIOGENESIS PROTEIN RLP7	1
CTRG_00626	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00627	ADENYLOSUCCINATE LYASE	1
CTRG_00628	PREDICTED PROTEIN	1
CTRG_00629	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00630	HYPOTHETICAL PROTEIN	1
CTRG_00631	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00632	HYPOTHETICAL PROTEIN	1
CTRG_00633	PREDICTED PROTEIN	1
CTRG_00634	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00635	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00636	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00637	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00638	MULTIDRUG RESISTANCE PROTEIN CDR1	1
CTRG_00639	PREDICTED PROTEIN	1
CTRG_00640	HYPOTHETICAL PROTEIN	1
CTRG_00641	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00642	ACONITATE HYDRATASE	1
CTRG_00642	MITOCHONDRIAL PRECURSOR	2
CTRG_00643	VACUOLAR ATP SYNTHASE SUBUNIT B	1
CTRG_00644	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00645	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00646	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00647	HYPOTHETICAL PROTEIN	1
CTRG_00648	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00649	ALPHA	1
CTRG_00649	ALPHA-TREHALOSE-PHOSPHATE SYNTHASE	2
CTRG_00650	CELL DIVISION CONTROL PROTEIN 28	1
CTRG_00651	CELL DIVISION PROTEIN KINASE 3	1
CTRG_00652	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00653	PREDICTED PROTEIN	1
CTRG_00654	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00655	PREDICTED PROTEIN	1
CTRG_00656	HYPOTHETICAL PROTEIN	1
CTRG_00657	MITOCHONDRIAL CHAPERONE BCS1	1
CTRG_00658	HYPOTHETICAL PROTEIN	1
CTRG_00659	MITOGEN-ACTIVATED PROTEIN KINASE	1
CTRG_00660	HYPOTHETICAL PROTEIN	1
CTRG_00661	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00662	HYPOTHETICAL PROTEIN	1
CTRG_00663	NONSENSE-MEDIATED MRNA DECAY PROTEIN 3	1
CTRG_00664	HISTONE ACETYLTRANSFERASE GCN5	1
CTRG_00665	HYPOTHETICAL PROTEIN	1
CTRG_00666	HYPOTHETICAL PROTEIN	1
CTRG_00667	HYPOTHETICAL PROTEIN	1
CTRG_00668	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00669	HYPOTHETICAL PROTEIN	1
CTRG_00670	PROTEASOME COMPONENT PUP2	1
CTRG_00671	SUCCINYL-COA LIGASE BETA-CHAIN	1
CTRG_00671	MITOCHONDRIAL PRECURSOR	2
CTRG_00672	HYPOTHETICAL PROTEIN	1
CTRG_00673	HYPOTHETICAL PROTEIN	1
CTRG_00674	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00675	HISTONE H4	1
CTRG_00676	HISTONE H3	1
CTRG_00677	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00678	HYPOTHETICAL PROTEIN	1
CTRG_00679	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00680	HYPOTHETICAL PROTEIN	1
CTRG_00681	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00682	PREDICTED PROTEIN	1
CTRG_00683	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00684	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00685	PREDICTED PROTEIN	1
CTRG_00686	PREDICTED PROTEIN	1
CTRG_00687	HYPOTHETICAL PROTEIN	1
CTRG_00688	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00689	PREDICTED PROTEIN	1
CTRG_00691	PREDICTED PROTEIN	1
CTRG_00690	PREDICTED PROTEIN	1
CTRG_00692	PREDICTED PROTEIN	1
CTRG_00693	HYPOTHETICAL PROTEIN	1
CTRG_00694	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00695	HYPOTHETICAL PROTEIN	1
CTRG_00696	HYPOTHETICAL PROTEIN	1
CTRG_00697	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00698	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00699	METAL HOMEOSTASIS FACTOR ATX1	1
CTRG_00700	HYPOTHETICAL PROTEIN	1
CTRG_00701	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00702	PREDICTED PROTEIN	1
CTRG_00703	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00704	PREDICTED PROTEIN	1
CTRG_00705	PREDICTED PROTEIN	1
CTRG_00706	PREDICTED PROTEIN	1
CTRG_00707	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00708	DNA POLYMERASE EPSILON	1
CTRG_00709	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00710	PROTEIN KINASE BYR1	1
CTRG_00711	PREDICTED PROTEIN	1
CTRG_00712	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00713	HYPOTHETICAL PROTEIN	1
CTRG_00714	HYPOTHETICAL PROTEIN	1
CTRG_00715	PREDICTED PROTEIN	1
CTRG_00716	DNA REPLICATION LICENSING FACTOR MCM2	1
CTRG_00717	SERINE/THREONINE-PROTEIN PHOSPHATASE PPH3	1
CTRG_00718	PREDICTED PROTEIN	1
CTRG_00719	PREDICTED PROTEIN	1
CTRG_00720	HYPOTHETICAL PROTEIN	1
CTRG_00721	HYPOTHETICAL PROTEIN	1
CTRG_00722	PREDICTED PROTEIN	1
CTRG_00723	PREDICTED PROTEIN	1
CTRG_00724	RIBOFLAVIN KINASE	1
CTRG_00725	PREDICTED PROTEIN	1
CTRG_00726	TRANSALDOLASE	1
CTRG_00727	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00728	PREDICTED PROTEIN	1
CTRG_00729	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00730	HYPOTHETICAL PROTEIN	1
CTRG_00731	PREDICTED PROTEIN	1
CTRG_00732	PREDICTED PROTEIN	1
CTRG_00733	HYPOTHETICAL PROTEIN	1
CTRG_00734	PREDICTED PROTEIN	1
CTRG_00735	HYPOTHETICAL PROTEIN	1
CTRG_00736	HYPOTHETICAL PROTEIN	1
CTRG_00737	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00739	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00738	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00740	PREDICTED PROTEIN	1
CTRG_00741	HYPOTHETICAL PROTEIN	1
CTRG_00742	HYPOTHETICAL PROTEIN	1
CTRG_00743	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00744	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00745	HYPOTHETICAL PROTEIN	1
CTRG_00746	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00747	CITRATE SYNTHASE	1
CTRG_00747	MITOCHONDRIAL PRECURSOR	2
CTRG_00748	PREDICTED PROTEIN	1
CTRG_00749	PREDICTED PROTEIN	1
CTRG_00750	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00751	HYPOTHETICAL PROTEIN	1
CTRG_00752	HYPOTHETICAL PROTEIN	1
CTRG_00753	ATPASE FAMILY AAA DOMAIN-CONTAINING PROTEIN 1-A	1
CTRG_00754	HYPOTHETICAL PROTEIN	1
CTRG_00755	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00756	HYPOTHETICAL PROTEIN	1
CTRG_00757	HYPOTHETICAL PROTEIN	1
CTRG_00758	HYPOTHETICAL PROTEIN	1
CTRG_00759	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00760	HYPOTHETICAL PROTEIN	1
CTRG_00761	PREDICTED PROTEIN	1
CTRG_00762	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00763	HYPOTHETICAL PROTEIN	1
CTRG_00764	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00765	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00766	PREDICTED PROTEIN	1
CTRG_00767	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00768	PREDICTED PROTEIN	1
CTRG_00769	HYPOTHETICAL PROTEIN	1
CTRG_00770	HYPOTHETICAL PROTEIN	1
CTRG_00771	HYPOTHETICAL PROTEIN	1
CTRG_00772	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00773	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00774	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00775	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00776	PREDICTED PROTEIN	1
CTRG_00777	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00778	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00779	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00780	PROTEIN SSU72	1
CTRG_00781	HYPOTHETICAL PROTEIN	1
CTRG_00782	GTP-BINDING PROTEIN GTR2	1
CTRG_00783	ASPARTYL-TRNA SYNTHETASE	1
CTRG_00784	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00785	HYPOTHETICAL PROTEIN	1
CTRG_00786	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00787	HYPOTHETICAL PROTEIN	1
CTRG_00788	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00789	HYPOTHETICAL PROTEIN	1
CTRG_00790	HYPOTHETICAL PROTEIN	1
CTRG_00791	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00792	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00793	HYPOTHETICAL PROTEIN	1
CTRG_00794	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00795	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00796	60S RIBOSOMAL PROTEIN L28	1
CTRG_00797	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00798	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00799	GTP CYCLOHYDROLASE-2	1
CTRG_00800	PREDICTED PROTEIN	1
CTRG_00801	PREDICTED PROTEIN	1
CTRG_00802	DNA REPAIR HELICASE RAD25	1
CTRG_00803	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00804	HYPOTHETICAL PROTEIN	1
CTRG_00805	HYPOTHETICAL PROTEIN	1
CTRG_00807	PREDICTED PROTEIN	1
CTRG_00806	PREDICTED PROTEIN	1
CTRG_00808	PREDICTED PROTEIN	1
CTRG_00809	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00810	HYPOTHETICAL PROTEIN	1
CTRG_00811	HYPOTHETICAL PROTEIN	1
CTRG_00812	HYPOTHETICAL PROTEIN	1
CTRG_00813	PREDICTED PROTEIN	1
CTRG_00814	PREDICTED PROTEIN	1
CTRG_00815	PREDICTED PROTEIN	1
CTRG_00816	HYPOTHETICAL PROTEIN	1
CTRG_00817	PROTEIN RHO1	1
CTRG_00818	HYPOTHETICAL PROTEIN	1
CTRG_00819	PHOSPHOGLUCOMUTASE	1
CTRG_00820	PREDICTED PROTEIN	1
CTRG_00821	PREDICTED PROTEIN	1
CTRG_00822	DOLICHYL-PHOSPHATE BETA-GLUCOSYLTRANSFERASE	1
CTRG_00823	HISTONE DEACETYLASE RPD3	1
CTRG_00824	PREDICTED PROTEIN	1
CTRG_00825	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00826	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00827	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00828	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00829	HYPOTHETICAL PROTEIN	1
CTRG_00830	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00831	PREDICTED PROTEIN	1
CTRG_00832	HYPOTHETICAL PROTEIN	1
CTRG_00833	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00834	PREDICTED PROTEIN	1
CTRG_00835	PREDICTED PROTEIN	1
CTRG_00836	HYPOTHETICAL PROTEIN	1
CTRG_00837	PREDICTED PROTEIN	1
CTRG_00838	PREDICTED PROTEIN	1
CTRG_00839	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00840	HYPOTHETICAL PROTEIN	1
CTRG_00841	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00842	HYPOTHETICAL PROTEIN	1
CTRG_00843	HYPOTHETICAL PROTEIN	1
CTRG_00844	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00845	CELL DIVISION CONTROL PROTEIN 4	1
CTRG_00846	LEUCYL-TRNA SYNTHETASE	1
CTRG_00847	PREDICTED PROTEIN	1
CTRG_00848	PREDICTED PROTEIN	1
CTRG_00849	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00850	PREDICTED PROTEIN	1
CTRG_00851	HYPOTHETICAL PROTEIN	1
CTRG_00852	GTP-BINDING PROTEIN SAS1	1
CTRG_00853	PHENYLALANYL-TRNA SYNTHETASE BETA CHAIN	1
CTRG_00854	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00855	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00856	HYPOTHETICAL PROTEIN	1
CTRG_00857	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00858	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00859	HYPOTHETICAL PROTEIN	1
CTRG_00861	PREDICTED PROTEIN	1
CTRG_00860	PREDICTED PROTEIN	1
CTRG_00862	PREDICTED PROTEIN	1
CTRG_00863	PREDICTED PROTEIN	1
CTRG_00864	PREDICTED PROTEIN	1
CTRG_00865	PREDICTED PROTEIN	1
CTRG_00866	PREDICTED PROTEIN	1
CTRG_00867	PREDICTED PROTEIN	1
CTRG_00869	PEPTIDE TRANSPORTER PTR2	1
CTRG_00868	PEPTIDE TRANSPORTER PTR2	1
CTRG_00870	PEPTIDE TRANSPORTER PTR2	1
CTRG_00871	HYPOTHETICAL PROTEIN	1
CTRG_00872	INNER MEMBRANE MAGNESIUM TRANSPORTER MRS2	1
CTRG_00872	MITOCHONDRIAL PRECURSOR	2
CTRG_00873	PREDICTED PROTEIN	1
CTRG_00874	PEPTIDE TRANSPORTER PTR2	1
CTRG_00875	PREDICTED PROTEIN	1
CTRG_00876	PREDICTED PROTEIN	1
CTRG_00877	PREDICTED PROTEIN	1
CTRG_00878	VACUOLAR ATP SYNTHASE SUBUNIT E	1
CTRG_00879	MITOCHONDRIAL CARNITINE CARRIER	1
CTRG_00880	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00881	5-AMINOLEVULINATE SYNTHASE	1
CTRG_00881	MITOCHONDRIAL PRECURSOR	2
CTRG_00882	HYPOTHETICAL PROTEIN	1
CTRG_00883	HISTONE DEACETYLASE HDA1	1
CTRG_00884	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00885	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00886	HYPOTHETICAL PROTEIN	1
CTRG_00888	HYPOTHETICAL PROTEIN	1
CTRG_00889	MRNA CAPPING ENZYME BETA SUBUNIT	1
CTRG_00890	HYPOTHETICAL PROTEIN	1
CTRG_00891	DNA REPAIR PROTEIN RAD51	1
CTRG_00892	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00893	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00894	DNA REPLICATION LICENSING FACTOR MCM6	1
CTRG_00895	HYPOTHETICAL PROTEIN	1
CTRG_00896	EXTRACELLULAR MATRIX PROTEIN 4	1
CTRG_00897	HYPOTHETICAL PROTEIN	1
CTRG_00898	HYPOTHETICAL PROTEIN	1
CTRG_00899	ATP-DEPENDENT PERMEASE MDL1	1
CTRG_00900	HYPOTHETICAL PROTEIN	1
CTRG_00901	HOMOSERINE O-ACETYLTRANSFERASE	1
CTRG_00902	HYPOTHETICAL PROTEIN	1
CTRG_00903	HYPOTHETICAL PROTEIN	1
CTRG_00904	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00905	HYPOTHETICAL PROTEIN	1
CTRG_00906	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00907	PREDICTED PROTEIN	1
CTRG_00908	C-4 METHYLSTEROL OXIDASE	1
CTRG_00909	ISOCITRATE DEHYDROGENASE PEROXISOMAL	1
CTRG_00910	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00911	KARYOGAMY PROTEIN KAR4	1
CTRG_00912	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00913	PREDICTED PROTEIN	1
CTRG_00914	PREDICTED PROTEIN	1
CTRG_00915	PREDICTED PROTEIN	1
CTRG_00916	HYPOTHETICAL PROTEIN	1
CTRG_00917	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00918	HYPOTHETICAL PROTEIN	1
CTRG_00919	PREDICTED PROTEIN	1
CTRG_00920	KRUEPPEL PROTEIN	1
CTRG_00921	DNA-DIRECTED RNA POLYMERASES I AND III 14 KDA POLYPEPTIDE	1
CTRG_00922	PREDICTED PROTEIN	1
CTRG_00923	HYPOTHETICAL PROTEIN	1
CTRG_00924	HYPOTHETICAL PROTEIN	1
CTRG_00925	HYPOTHETICAL PROTEIN	1
CTRG_00926	SIGNAL RECOGNITION PARTICLE SEC65 SUBUNIT	1
CTRG_00927	OROTATE PHOSPHORIBOSYLTRANSFERASE	1
CTRG_00928	METHIONINE-SYNTHESIZING 5-METHYLTETRAHYDROPTEROYLTRIGLUTAMATE--HOMOCYSTEINE METHYLTRANSFERASE	1
CTRG_00929	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00930	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_00931	ANTHRANILATE SYNTHASE COMPONENT I	1
CTRG_00932	HYPOTHETICAL PROTEIN	1
